,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O
4053,3507,282.1100462557749,282.11075797624545,,5655802.717095481,3051.4718522533813,438386.3598691469,5.279169361611266,-1,,,,,,,,unassigned,,,,,,,,,,,,
4054,3508,282.1055538515398,282.10626556415707,,6677167.778127594,3593.9234397806154,730655.5997600101,6.232519293871627,-1,,,,,,,,unassigned,,,,,,,,,,,,
4055,3509,282.1031605788856,282.10387228731906,,3851987.6393190646,1936.1578089261843,547996.1999751714,3.595474620310242,-1,,,,,,,,unassigned,,,,,,,,,,,,
4056,3511,282.09209905002507,282.0928107391206,,4241335.754407482,2586.2854818399924,548017.6999187046,3.9588951183348677,-1,,,,,,,,unassigned,,,,,,,,,,,,
4057,3512,282.08565579990943,282.0863674777403,,6023188.059824391,3495.2880902089205,548030.2001155119,5.622089640527135,-1,,,,,,,,unassigned,,,,,,,,,,,,
4058,3513,282.0737605328835,282.07447218991695,,4305460.888738572,3269.9001684415593,438442.75996550097,4.018750007446655,-1,,,,,,,,unassigned,,,,,,,,,,,,
4059,3516,282.0555966333905,282.05630825866416,,4363618.083370795,2652.160173722261,548088.9500102677,4.073034376159106,-1,,,,,,,,unassigned,,,,,,,,,,,,
4060,3517,282.0452014493283,282.0459130564245,,6142138.577025286,3232.6849973214325,730811.9330983354,5.733118959859063,-1,,,,,,,,unassigned,,,,,,,,,,,,
4061,3518,282.037517344681,282.0382289383399,,6185489.1638743365,3697.4519880405414,548123.69993376,5.773582728018731,-1,,,,,,,,unassigned,,,,,,,,,,,,
4062,3519,282.02669012900725,282.02740170373147,,8339085.279107689,4451.773082181658,548144.7000271396,7.7837657555242545,-1,,,,,,,,unassigned,,,,,,,,,,,,
4063,3520,282.01907290687774,282.0197844682803,,5299436.4875115,2525.990888024228,548159.9497704412,4.946534406886602,-1,,,,,,,,unassigned,,,,,,,,,,,,
4064,3521,282.0087530685196,282.0094646118731,,5231848.514912606,3060.2080518070265,548179.9498473251,4.8834472781437634,-1,,,,,,,,unassigned,,,,,,,,,,,,
4065,3523,281.13890189896495,281.1396119175425,,36891776.78169802,20692.960957567444,549875.6997702492,34.43506561723909,-1,,,,,,,,unassigned,,,,,,,,,,,,
4066,3524,281.12042982870963,281.12113981483355,,6891493.60288012,5117.208316509775,366607.79992493306,6.432572652171342,-1,,,,,,,,unassigned,,,,,,,,,,,,
4067,3525,281.11530520757503,281.11601518469496,,4391248.452892983,2423.1787414775586,549922.1999464725,4.098824773654874,-1,,,,,,,,unassigned,,,,,,,,,,,,
4068,3527,281.1025096417584,281.1032195963954,,43041558.307875864,25005.893523424114,549947.1999606313,40.17531856408758,-1,,,,,,,,unassigned,,,,,,,,,,,,
4069,3528,281.09027605119655,281.09098598433667,,6764048.051653555,4103.490818513376,549971.1999750956,6.313614003335291,-1,,,,,,,,unassigned,,,,,,,,,,,,
4070,3530,281.0789066837928,281.07961659695343,,4392721.205951286,2546.9902586135527,549993.4498254582,4.100199452584022,-1,,,,,,,,unassigned,,,,,,,,,,,,
4071,3532,281.0477586611446,281.0484685195627,,5744983.858068784,3332.3477053629103,440043.3598681051,5.362411718286247,-1,,,,,,,,unassigned,,,,,,,,,,,,
4072,3533,281.0370640689289,281.03777390854924,,6442631.048036452,3493.23014168801,550074.9498501425,6.013600922492242,-1,,,,,,,,unassigned,,,,,,,,,,,,
4073,3534,281.0351462343407,281.03585607059,,9527184.31357683,6693.191583330194,550078.6998983873,8.892746449347053,-1,,,,,,,,unassigned,,,,,,,,,,,,
4074,3536,281.0191746921125,281.01988450028665,,6432790.514051364,3599.944341423566,550109.9501040722,6.004415693071324,-1,,,,,,,,unassigned,,,,,,,,,,,,
4075,3537,281.01148498283726,281.01219477749345,,3522368.8758750972,2479.6812740241685,440100.1597489659,3.2878059543354126,-1,,,,,,,,unassigned,,,,,,,,,,,,
4076,3538,281.0006929987245,281.0014027744083,,3692662.417983854,2155.8296042668962,550146.1999404519,3.446759244425151,-1,,,,,,,,unassigned,,,,,,,,,,,,
4077,3539,280.49687377063276,280.49758265943336,,5600337.017095545,3071.353205514653,551134.6997841403,5.227397254501709,-1,,,,,,,,unassigned,,,,,,,,,,,,
4078,3540,280.1310064401371,280.1317146834662,,4335918.619493913,2434.3912219362464,551854.4497785644,4.047179485466068,-1,,,,,,,,unassigned,,,,,,,,,,,,
4079,3541,280.1265953937474,280.1273036292871,,4311965.7574223615,2488.284180118458,441490.3599673848,4.0248217014527015,-1,,,,,,,,unassigned,,,,,,,,,,,,
4080,3542,280.112685721987,280.1133939329627,,6549302.96078874,3648.879844789235,551890.1999844748,6.113169298850947,-1,,,,,,,,unassigned,,,,,,,,,,,,
4081,3543,280.10609214253196,280.106800341863,,11835436.185816687,6422.5765811134515,551903.1999418987,11.047286339145117,-1,,,,,,,,unassigned,,,,,,,,,,,,
4082,3544,280.1029250936781,280.1036332874158,,27449430.353991214,15425.618230852913,551909.449840792,25.621507497151676,-1,,,,,,,,unassigned,,,,,,,,,,,,
4083,3545,280.0945311361745,280.09523931508716,,4576861.2772218995,2712.9748611058403,441540.9599185637,4.272077198524206,-1,,,,,,,,unassigned,,,,,,,,,,,,
4084,3547,280.0821112096919,280.08281936666793,,4393880.75559318,2320.5964791589595,551950.4500661653,4.101281785057227,-1,,,,,,,,unassigned,,,,,,,,,,,,
4085,3548,280.05805682005837,280.05876493454446,,7314502.284773425,4831.28852115479,441598.3600026959,6.827412179794314,-1,,,,,,,,unassigned,,,,,,,,,,,,
4086,3550,280.04008589341396,280.0407939761526,,8956789.082104726,5330.156856171472,441626.75992610154,8.360335193046533,-1,,,,,,,,unassigned,,,,,,,,,,,,
4087,3551,280.0293039631551,280.03001202684493,,5260571.95342829,2991.648174172985,441643.76003116515,4.910257954568841,-1,,,,,,,,unassigned,,,,,,,,,,,,
4088,3552,280.0216157049805,280.0223237550867,,11006574.297096685,5786.496659307827,552069.6999744716,10.273620335076112,-1,,,,,,,,unassigned,,,,,,,,,,,,
4089,3553,280.0112328355413,280.0119408673021,,4116698.116538205,3177.385136124821,552090.2000822494,3.8425573972269094,-1,,,,,,,,unassigned,,,,,,,,,,,,
4090,3554,279.995195698352,279.995903701775,,19638858.43872769,11272.361200436695,441697.55998689565,18.331060143483043,-1,,,,,,,,unassigned,,,,,,,,,,,,
4091,3557,279.15962818029834,279.160334704071,,6009101.711829421,3540.365195507613,553774.6997899743,5.6089413359500915,-1,,,,,,,,unassigned,,,,,,,,,,,,
4092,3558,279.14738406438346,279.1480905664272,,7916981.791480013,4666.079091022748,553798.6999946948,7.389771143127723,-1,,,,,,,,unassigned,,,,,,,,,,,,
4093,3561,279.10482170775947,279.10552813426,,4150023.5797693143,2419.385213637356,553883.4498595085,3.8736636385955125,-1,,,,,,,,unassigned,,,,,,,,,,,,
4094,3562,279.0996293942168,279.10033581150043,,9037250.28395241,4891.831113442035,553893.4497020585,8.435438292082996,-1,,,,,,,,unassigned,,,,,,,,,,,,
4095,3563,279.0977939773267,279.0985003913523,,20414065.80891823,10308.399973912143,553897.4501269376,19.054644611030877,-1,,,,,,,,unassigned,,,,,,,,,,,,
4096,3566,279.0685129662217,279.0692193282656,,5146480.543648613,3133.709609800312,553955.199891484,4.803764163137371,-1,,,,,,,,unassigned,,,,,,,,,,,,
4097,3567,279.0632848794129,279.06399123217477,,6568433.209357585,3532.672135684339,553965.9499262337,6.131025618665531,-1,,,,,,,,unassigned,,,,,,,,,,,,
4098,3568,279.05588160249863,279.0565879421161,,7734589.266449338,4191.560190247661,443184.35990745015,7.219524570166751,-1,,,,,,,,unassigned,,,,,,,,,,,,
4099,3570,279.04796377356206,279.04867009912107,,3690762.9385425705,2057.6095846343615,553995.9500355138,3.4449862558378497,-1,,,,,,,,unassigned,,,,,,,,,,,,
4100,3571,279.038358274146,279.03906458264925,,30590472.70829077,16917.430365292486,554015.4499112682,28.553380369983635,-1,,,,,,,,unassigned,,,,,,,,,,,,
4101,3572,279.0322119352194,279.0329182328085,,10394557.286169916,5801.350251863742,443221.95989976666,9.702358992613881,-1,,,,,,,,unassigned,,,,,,,,,,,,
4102,3573,279.02142895896196,279.022135237403,,3773535.882521191,2085.380178866727,554048.6997946624,3.522247152598178,-1,,,,,,,,unassigned,,,,,,,,,,,,
4103,3575,278.1240019109184,278.1247065920744,,3520147.7189152893,2206.6214023449124,555836.4500441517,3.2857327095006688,-1,,,,,,,,unassigned,,,,,,,,,,,,
4104,3576,278.1153421160922,278.1160467817999,,4332837.179617731,2522.8823952730804,555853.6996698742,4.044303246000569,-1,,,,,,,,unassigned,,,,,,,,,,,,
4105,3577,278.0969893502143,278.09769398317997,,3979702.9166400987,2288.910523661717,555890.4497969273,3.7146850335385766,-1,,,,,,,,unassigned,,,,,,,,,,,,
4106,3578,278.08758104973845,278.0882856659182,,7282099.778862266,4110.823433444621,555909.1999673649,6.797167433822435,-1,,,,,,,,unassigned,,,,,,,,,,,,
4107,3579,278.07901709097456,278.0797216918741,,6833105.402360501,4050.0076856604855,555926.6999379747,6.378072660802993,-1,,,,,,,,unassigned,,,,,,,,,,,,
4108,3582,278.0426394536661,278.0433439896518,,10581875.801626004,5630.875788204939,555999.4500278045,9.877203522581173,-1,,,,,,,,unassigned,,,,,,,,,,,,
4109,3583,278.02416227288995,278.0248667758997,,10858494.055349138,6157.810472755004,444828.9598341657,10.13540110884131,-1,,,,,,,,unassigned,,,,,,,,,,,,
4110,3584,278.00625936727187,278.0069638383275,,7167439.417001451,4065.551972599171,556072.1997827897,6.6901425781821855,-1,,,,,,,,unassigned,,,,,,,,,,,,
4111,3585,277.19314449985234,277.1938475165856,,9790460.107906366,5157.675845711147,446162.5599663346,9.138490082320185,-1,,,,,,,,unassigned,,,,,,,,,,,,
4112,3589,277.12035059415257,277.1210534803986,,10520412.63350896,5537.402263640785,557849.4498836626,9.819833333021643,-1,,,,,,,,unassigned,,,,,,,,,,,,
4113,3591,277.10356595192883,277.1042688080807,,4974250.0999658685,2659.2320205715996,557883.6998350035,4.643002954356455,-1,,,,,,,,unassigned,,,,,,,,,,,,
4114,3592,277.0999741191166,277.10067696882817,,4771149.243599341,2593.3629568247106,446312.55981966486,4.45342706709888,-1,,,,,,,,unassigned,,,,,,,,,,,,
4115,3594,277.0839977487109,277.08470056977455,,11761625.537857816,6286.016508085461,557922.7000235072,10.978390917795403,-1,,,,,,,,unassigned,,,,,,,,,,,,
4116,3595,277.0814984664197,277.0822012830016,,3413906.443024575,1749.6496960303598,557927.7001033135,3.186566292870638,-1,,,,,,,,unassigned,,,,,,,,,,,,
4117,3597,277.05911302226775,277.05981579870513,,23551199.175605625,12659.34476225386,557973.199972232,21.982868805033455,-1,,,,,,,,unassigned,,,,,,,,,,,,
4118,3599,277.05292565449525,277.05362841983583,,6716860.075021713,3904.901953475234,446388.35994591936,6.269568386305853,-1,,,,,,,,unassigned,,,,,,,,,,,,
4119,3600,277.04765314367177,277.04835589955604,,3839514.0104743154,2332.692254431556,557996.1998822698,3.5838316400792896,-1,,,,,,,,unassigned,,,,,,,,,,,,
4120,3601,277.04510493804025,277.04580768935415,,3753250.506582507,1870.1732775500468,446400.9598464117,3.5033126280928286,-1,,,,,,,,unassigned,,,,,,,,,,,,
4121,3604,277.02296592933243,277.02366864093653,,7303515.453850837,3320.437228355106,558045.9496975327,6.817156988075478,-1,,,,,,,,unassigned,,,,,,,,,,,,
4122,3605,277.01660508125656,277.01730778145065,,9928983.901329586,5413.307450077205,558058.449932845,9.267789246854974,-1,,,,,,,,unassigned,,,,,,,,,,,,
4123,3607,276.1194795750078,276.12018066231343,,11384484.534503423,6443.369999029978,559871.9498277248,10.626364630899332,-1,,,,,,,,unassigned,,,,,,,,,,,,
4124,3608,276.1100383917688,276.11073946206227,,4317982.395461115,2366.1818231736156,559890.6999494433,4.03043767725364,-1,,,,,,,,unassigned,,,,,,,,,,,,
4125,3609,276.1080313680013,276.10873243467825,,3926234.9788878136,1980.3076381218693,559895.1997461417,3.664777652936843,-1,,,,,,,,unassigned,,,,,,,,,,,,
4126,3610,276.09210751051717,276.0928085484986,,4334202.6991593465,2243.9867887023374,559927.4501254814,4.045577832347965,-1,,,,,,,,unassigned,,,,,,,,,,,,
4127,3611,276.0831363506425,276.08383737245657,,7137459.150952474,4040.5142751238777,447956.35990685906,6.662158769358671,-1,,,,,,,,unassigned,,,,,,,,,,,,
4128,3612,276.07372494260034,276.0744259474529,,3553298.200457122,1913.1440499762175,559964.6999527884,3.3166756216268856,-1,,,,,,,,unassigned,,,,,,,,,,,,
4129,3614,276.06315116084903,276.0638521466442,,6318937.859802272,3582.489407239609,447988.76006423787,5.898144757871768,-1,,,,,,,,unassigned,,,,,,,,,,,,
4130,3615,276.05569150641594,276.0563924787658,,3639183.289752761,1824.3662470613883,560000.949987761,3.39684141854521,-1,,,,,,,,unassigned,,,,,,,,,,,,
4131,3616,276.04516732250175,276.0458682758819,,8111377.058613454,4488.624063099059,560022.6997927214,7.5712211670458345,-1,,,,,,,,unassigned,,,,,,,,,,,,
4132,3617,276.0373949818301,276.0380959212001,,5785359.068642036,3281.97862795768,560038.4498715119,5.400098247553375,-1,,,,,,,,unassigned,,,,,,,,,,,,
4133,3618,276.02671235172676,276.0274132718397,,13535895.969299069,6928.3791648680135,560059.6997315884,12.634508461033844,-1,,,,,,,,unassigned,,,,,,,,,,,,
4134,3619,276.0192170661412,276.0199179727421,,3523502.1061361306,1865.5975842470798,560074.9500776705,3.2888637200979303,-1,,,,,,,,unassigned,,,,,,,,,,,,
4135,3620,276.0088218744509,276.0095227623113,,6698613.052018871,3714.92652094468,448076.96001202735,6.252536475966043,-1,,,,,,,,unassigned,,,,,,,,,,,,
4136,3621,275.1647166199809,275.1654159828412,,3852477.123135769,2057.83402593899,561814.2000727308,3.5959315082353354,-1,,,,,,,,unassigned,,,,,,,,,,,,
4137,3624,275.1206661623875,275.12136544548866,,5008316.743213627,2805.057532289633,561904.1996490993,4.674801018801473,-1,,,,,,,,unassigned,,,,,,,,,,,,
4138,3626,275.1047125591761,275.1054118133868,,6433220.439415712,3237.6191607722917,561936.7000517596,6.004816988683066,-1,,,,,,,,unassigned,,,,,,,,,,,,
4139,3627,275.10289160084693,275.1035908517599,,5376502.017885209,2139.16283025328,561940.4496872032,5.018467960289282,-1,,,,,,,,unassigned,,,,,,,,,,,,
4140,3628,275.10224409841584,275.1029433481562,,6790498.864199761,3623.657243106187,561942.1995964684,6.338303393359731,-1,,,,,,,,unassigned,,,,,,,,,,,,
4141,3631,275.0843148780313,275.0850140953005,,4537912.072910993,2679.0966871763235,561978.4500513474,4.2357217143706025,-1,,,,,,,,unassigned,,,,,,,,,,,,
4142,3633,275.06834682545326,275.0690460138007,,7307405.669195313,3633.266691949101,562011.4497775964,6.820788144727133,-1,,,,,,,,unassigned,,,,,,,,,,,,
4143,3634,275.06583342209376,275.06653260588865,,4041331.1234234157,2134.003582943945,562016.2001041408,3.7722092714470397,-1,,,,,,,,unassigned,,,,,,,,,,,,
4144,3636,275.05329920109466,275.0539983621853,,3531265.245488707,1915.7078573366023,562042.1999385316,3.296109893536081,-1,,,,,,,,unassigned,,,,,,,,,,,,
4145,3637,275.0479374131024,275.0486365644804,,7217220.467265835,3843.4337586866473,562052.6997961686,6.736608589903246,-1,,,,,,,,unassigned,,,,,,,,,,,,
4146,3639,275.0372269768751,275.0379261088508,,5570732.347659477,3298.8055876860944,562074.9496062755,5.199764030419279,-1,,,,,,,,unassigned,,,,,,,,,,,,
4147,3640,275.02945260458256,275.0301517224741,,8484244.355931072,4096.375335815922,562090.9500065993,7.919258344155302,-1,,,,,,,,unassigned,,,,,,,,,,,,
4148,3643,275.0167182645759,275.0174173593966,,3759034.2692139326,2002.842047601831,562116.9500858801,3.508711236213717,-1,,,,,,,,unassigned,,,,,,,,,,,,
4149,3644,275.000864581943,275.0015636480394,,3464799.8005717387,1946.8581363971548,562148.9497723199,3.2340705406868513,-1,,,,,,,,unassigned,,,,,,,,,,,,
4150,3645,274.98761484744557,274.98831388953397,,3414697.184726475,1709.6439602955184,562176.4498563771,3.187304377201798,-1,,,,,,,,unassigned,,,,,,,,,,,,
4151,3646,274.1402073482044,274.1409048515478,,31493648.408262864,17401.05508935921,563914.2002072954,29.396411451855084,-1,,,,,,,,unassigned,,,,,,,,,,,,
4152,3647,274.1310645870478,274.1317620737544,,3987444.039357223,2113.737438169648,563932.9500863907,3.721910656481398,-1,,,,,,,,unassigned,,,,,,,,,,,,
4153,3648,274.1125955492149,274.1132930023117,,7834939.983191186,3800.77770883868,563970.9499018973,7.313192693992568,-1,,,,,,,,unassigned,,,,,,,,,,,,
4154,3649,274.10376512757176,274.10446256459795,,22360933.81486855,12142.709810587543,451191.15989757015,20.8718660457616,-1,,,,,,,,unassigned,,,,,,,,,,,,
4155,3650,274.0946813762435,274.09537879673724,,5787814.625105637,3088.034593519628,564007.4496216081,5.402390282671425,-1,,,,,,,,unassigned,,,,,,,,,,,,
4156,3651,274.09267381911906,274.09337123595895,,4457296.036629804,2368.058711866118,564011.9498110809,4.1604740916938425,-1,,,,,,,,unassigned,,,,,,,,,,,,
4157,3652,274.0762061312159,274.0769035180825,,5357875.266543616,2692.08091999641,564045.4498400077,5.0010816086239975,-1,,,,,,,,unassigned,,,,,,,,,,,,
4158,3653,274.05831116345087,274.0590085177435,,6286916.073135616,3222.357142807346,564082.7000735376,5.868255378144345,-1,,,,,,,,unassigned,,,,,,,,,,,,
4159,3654,274.0563089072578,274.0570062579056,,4272512.444676009,2169.767603834244,564086.4499561441,3.9879956786434096,-1,,,,,,,,unassigned,,,,,,,,,,,,
4160,3655,274.0475825810485,274.0482799158107,,5497515.027837748,3344.1705535287183,564104.449982898,5.1314224260748,-1,,,,,,,,unassigned,,,,,,,,,,,,
4161,3656,274.0398012747835,274.0404985953799,,8415980.587807858,4473.721977081334,564120.4500542551,7.855540422719514,-1,,,,,,,,unassigned,,,,,,,,,,,,
4162,3657,274.0293928823383,274.0300901839854,,7065246.923103383,4269.697152399149,564142.1999737987,6.594755325521721,-1,,,,,,,,unassigned,,,,,,,,,,,,
4163,3658,274.02192363299264,274.0226209210408,,8969683.961371306,4694.819562810147,564157.2000437295,8.372371371631766,-1,,,,,,,,unassigned,,,,,,,,,,,,
4164,3659,274.01123332748244,274.01193059606635,,7526102.348579473,3839.330153166918,564179.1998179664,7.024921292052308,-1,,,,,,,,unassigned,,,,,,,,,,,,
4165,3660,273.1335230747517,273.1342187417558,,12650248.693407597,6191.788696276013,565992.1997293464,11.807838543791432,-1,,,,,,,,unassigned,,,,,,,,,,,,
4166,3661,273.12315295605384,273.123848604094,,5823641.096383724,3279.642030988378,452811.1600746986,5.43583098401241,-1,,,,,,,,unassigned,,,,,,,,,,,,
4167,3662,273.1198730328246,273.12056867486655,,7507651.95710502,4141.789531100003,452816.5598918177,7.007699556031133,-1,,,,,,,,unassigned,,,,,,,,,,,,
4168,3664,273.10487281264164,273.1055684272504,,6322095.588847985,3331.906411507617,566051.9501419929,5.901092206229542,-1,,,,,,,,unassigned,,,,,,,,,,,,
4169,3665,273.0971306620527,273.09782626250137,,28030887.259549838,14884.199734523756,566067.7000075751,26.164243804350658,-1,,,,,,,,unassigned,,,,,,,,,,,,
4170,3666,273.08672087638297,273.0874164577918,,4584545.431827961,2927.810699106443,452871.5599729039,4.279249646997981,-1,,,,,,,,unassigned,,,,,,,,,,,,
4171,3667,273.076289352693,273.07698491502117,,5505686.477756528,2864.5731730490706,566111.2000652789,5.139049719707368,-1,,,,,,,,unassigned,,,,,,,,,,,,
4172,3670,273.0527659319555,273.0534614512527,,3937275.387886297,2127.164422774265,566159.9499769831,3.675082854840064,-1,,,,,,,,unassigned,,,,,,,,,,,,
4173,3671,273.0503202625769,273.05101577740004,,7459083.855799213,4324.838773089164,566164.6997170747,6.962365720112449,-1,,,,,,,,unassigned,,,,,,,,,,,,
4174,3672,273.0399059627028,273.0406014584734,,14873680.946434068,8017.423819031192,452949.15977346286,13.883207154566383,-1,,,,,,,,unassigned,,,,,,,,,,,,
4175,3673,273.03769656287994,273.03839205460844,,6503453.484083921,3428.825139161617,566191.2000464975,6.070373047854714,-1,,,,,,,,unassigned,,,,,,,,,,,,
4176,3674,273.0321722296585,273.0328677112799,,10487032.81505059,5432.599123616245,566202.6997490929,9.788676356069649,-1,,,,,,,,unassigned,,,,,,,,,,,,
4177,3676,273.0224234976751,273.02311896146006,,4002660.890749005,2086.107844848779,452978.1598913987,3.736114181545112,-1,,,,,,,,unassigned,,,,,,,,,,,,
4178,3677,273.0214577851522,273.02215324717025,,5416527.091030402,2683.480791900813,566224.9499109522,5.0558276686125,-1,,,,,,,,unassigned,,,,,,,,,,,,
4179,3678,273.0139177285209,273.01461317674284,,6748342.604179838,3854.7019012188107,566240.1997983224,6.298954418964884,-1,,,,,,,,unassigned,,,,,,,,,,,,
4180,3680,272.99066319407086,272.99135859974075,,3621383.2000897555,1917.0738112691552,566288.4497278245,3.3802266791910887,-1,,,,,,,,unassigned,,,,,,,,,,,,
4181,3681,272.3845003799855,272.3851946747617,,8933500.172732288,4591.000478822702,567548.9500842188,8.338597147542808,-1,,,,,,,,unassigned,,,,,,,,,,,,
4182,3682,272.1607748633132,272.16146874724217,,11149472.047108658,5905.2234162432815,568015.199891828,10.407002184026778,-1,,,,,,,,unassigned,,,,,,,,,,,,
4183,3683,272.1333958136276,272.1340896472471,,3484201.707920258,1770.0849664389802,568072.6998674736,3.2521804288768204,-1,,,,,,,,unassigned,,,,,,,,,,,,
4184,3684,272.12439302464105,272.1250868417163,,10042534.121804502,5318.896444414459,568091.4499914511,9.373777888064726,-1,,,,,,,,unassigned,,,,,,,,,,,,
4185,3686,272.11536440619847,272.11605820668126,,6361402.716126603,3387.6532717820423,568109.9495139995,5.937781778409104,-1,,,,,,,,unassigned,,,,,,,,,,,,
4186,3687,272.0970092653552,272.0977030321034,,4682339.705164126,2593.069134829295,454518.7599321922,4.370531567065103,-1,,,,,,,,unassigned,,,,,,,,,,,,
4187,3689,272.0789588587913,272.07965259236204,,3905537.9943995853,2283.938782236489,454548.9600426153,3.645458929874291,-1,,,,,,,,unassigned,,,,,,,,,,,,
4188,3691,272.0606670641115,272.06136076405807,,6374962.102330418,3361.6097735237677,568224.1998406741,5.950438212834065,-1,,,,,,,,unassigned,,,,,,,,,,,,
4189,3692,272.04253181319893,272.04322547980615,,8567862.915677032,4794.103752925295,568262.4498707182,7.997308545117692,-1,,,,,,,,unassigned,,,,,,,,,,,,
4190,3693,272.0320793503058,272.0327729976962,,4750551.096288447,2792.883654136827,568283.9500214177,4.434200599410936,-1,,,,,,,,unassigned,,,,,,,,,,,,
4191,3694,272.0242960307542,272.0249896638343,,9105888.966856495,5296.061901566419,568300.1996280112,8.499506161832647,-1,,,,,,,,unassigned,,,,,,,,,,,,
4192,3695,272.013612730812,272.01430634424906,,4602918.983907304,2856.2060724929074,454658.15981883154,4.296399660542132,-1,,,,,,,,unassigned,,,,,,,,,,,,
4193,3696,272.00617542381974,272.0068690235815,,4211522.16425853,2265.36303173899,454670.5597945487,3.9310668860667506,-1,,,,,,,,unassigned,,,,,,,,,,,,
